time,step-size,{bodyFMU}.body.robot_theta,{bodyFMU}.body.robot_x,{bodyFMU}.body.robot_y,{bodyFMU}.body.robot_z,{bodyFMU}.body.total_energy_used,{controllerFMU}.controller.servoLeftVal,{controllerFMU}.controller.servoRightVal,{sensorFMU}.sensor1.lf_1_sensor_reading,{sensorFMU}.sensor2.lf_1_sensor_reading
0.0,0.0,-0.524,0.156,-0.33,0.0,0.0,0.0,0.0,1.0000000000000002,0.0
0.01,0.01,-0.524,0.156,-0.33,0.0,0.08000000000038199,1.0,-1.0,1.0000000000000002,144.00000000000003
0.02,0.01,-0.524,0.15620771651929055,-0.32964055756727273,0.0,0.22494140453,1.0,-1.0,1.0000000000000002,206.00000000000006
0.03,0.01,-0.524,0.1565715670355771,-0.3290109335240344,0.0,0.4386471278698991,0.8,0.0,1.0000000000000002,233.00000000000006
0.04,0.01,-0.5303087518906424,0.15697474842867606,-0.32846111938122685,0.0,0.6160938511538916,0.8,0.0,1.0000000000000002,245.00000000000006
0.05,0.01,-0.5406976789632947,0.15741736815461588,-0.3279672813374087,0.0,0.7953162773815166,0.8,0.0,1.0000000000000002,251.00000000000006
0.060000000000000005,0.01,-0.5525520521629015,0.15788562772690384,-0.32748161001951565,0.0,0.9772802946804404,0.8,0.0,1.0000000000000002,253.00000000000006
0.07,0.01,-0.5652882240599908,0.15837275354412342,-0.3270025336731945,0.0,1.1613533955610365,0.8,0.0,1.0000000000000002,254.00000000000006
0.08,0.01,-0.5785536319029729,0.1588744788661051,-0.3265293858528652,0.0,1.3470591217787842,0.8,0.0,1.0000000000000002,254.00000000000006
0.09,0.01,-0.592136683067565,0.1593880998862381,-0.32606200405836316,0.0,1.5340353977044288,0.8,0.0,0.0,254.00000000000006
0.09999999999999999,0.01,-0.6059103853084784,0.15991186653315245,-0.3256004868290823,0.0,1.7220057750432716,0.8,0.0,1.0000000000000002,255.00000000000006
0.10999999999999999,0.01,-0.6197985200786028,0.16044461429799042,-0.3251450573753127,0.0,1.9107576370765855,0.8,0.0,1.0000000000000002,254.00000000000006
0.11999999999999998,0.01,-0.6337553415752506,0.16098554133504647,-0.3246959880125508,0.0,2.1001262312147446,0.8,0.0,6.000000000000002,254.00000000000006
0.12999999999999998,0.01,-0.6477533930057762,0.16153407300726008,-0.32425355959109775,0.0,2.289983037168895,0.8,0.0,78.00000000000001,255.00000000000006
0.13999999999999999,0.01,-0.6617761943495029,0.1620897790842595,-0.3238180410010212,0.0,2.4802272380547947,0.8,0.0,195.00000000000006,254.00000000000006
0.15,0.01,-0.6758138537626425,0.16265232270678062,-0.32338968003032414,0.0,2.6707793945761296,0.8,0.0,254.00000000000006,255.00000000000006
0.16,0.01,-0.6898604336394805,0.1632214285853979,-0.32296870046785786,0.0,2.861576693157531,0.8,0.0,254.00000000000006,255.00000000000006
0.17,0.01,-0.7039123697617102,0.1637968629079017,-0.3225553024770412,0.0,3.052569333003703,0.8,0.0,254.00000000000006,254.00000000000006
