time,step-size,{bodyFMU}.body.robot_theta,{bodyFMU}.body.robot_x,{bodyFMU}.body.robot_y,{bodyFMU}.body.robot_z,{bodyFMU}.body.total_energy_used,{controllerFMU}.controller.servoLeftVal,{controllerFMU}.controller.servoRightVal,{sensor1FMU}.sensor1.lf_1_sensor_reading,{sensor2FMU}.sensor2.lf_1_sensor_reading
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,1.0000000000000002
0.01,0.01,0.0,0.138,-0.08,0.0,0.08000000000038199,0.4,-0.4,142.00000000000003,143.00000000000003
0.02,0.01,0.0,0.138,-0.07994458174955717,0.0,0.16362737957115314,0.4,-0.4,205.00000000000006,207.00000000000006
0.03,0.01,0.0,0.138,-0.07979585074407007,0.0,0.24981447132495305,0.4,-0.4,234.00000000000006,233.00000000000006
0.04,0.01,0.0,0.138,-0.07962485311137982,0.0,0.3369806425776005,0.4,-0.4,245.00000000000006,245.00000000000006
0.05,0.01,0.0,0.138,-0.07944181474770948,0.0,0.425073337813501,0.4,-0.4,250.00000000000006,251.00000000000006
0.060000000000000005,0.01,0.0,0.138,-0.07924772906040851,0.0,0.5141202948311729,0.4,-0.4,253.00000000000006,254.00000000000006
0.07,0.01,0.0,0.138,-0.0790428862487091,0.0,0.6041517623257278,0.4,-0.4,254.00000000000006,255.00000000000006
0.08,0.01,0.0,0.138,-0.07882752343917605,0.0,0.6951955028393968,0.4,-0.4,255.00000000000006,254.00000000000006
0.09,0.01,0.0,0.138,-0.07860186946351448,0.0,0.7872765879355939,0.4,-0.4,254.00000000000006,254.00000000000006
0.09999999999999999,0.01,0.0,0.138,-0.07836614797069955,0.0,0.8804175226900952,0.4,-0.4,255.00000000000006,254.00000000000006
0.10999999999999999,0.01,0.0,0.138,-0.0781205777356358,0.0,0.9746383867141049,0.4,-0.4,254.00000000000006,254.00000000000006
0.11999999999999998,0.01,0.0,0.138,-0.07786537277816577,0.0,1.0699569699827407,0.4,-0.4,255.00000000000006,254.00000000000006
0.12999999999999998,0.01,0.0,0.138,-0.07760074246727473,0.0,1.1663889022602234,0.4,-0.4,254.00000000000006,255.00000000000006
0.13999999999999999,0.01,0.0,0.138,-0.07732689162221529,0.0,1.263947776285022,0.4,-0.4,254.00000000000006,254.00000000000006
0.15,0.01,0.0,0.138,-0.07704402061137999,0.0,1.3626452650046303,0.4,-0.4,254.00000000000006,255.00000000000006
0.16,0.01,0.0,0.138,-0.07675232544902184,0.0,1.4624912331264568,0.4,-0.4,254.00000000000006,254.00000000000006
0.17,0.01,0.0,0.138,-0.0764519978898726,0.0,1.563493843244487,0.4,-0.4,255.00000000000006,254.00000000000006
0.18000000000000002,0.01,0.0,0.138,-0.07614322552170509,0.0,1.6656596567786437,0.4,-0.4,254.00000000000006,255.00000000000006
0.19000000000000003,0.01,0.0,0.138,-0.075826191855884,0.0,1.7689937299851408,0.4,-0.4,254.00000000000006,254.00000000000006
0.20000000000000004,0.01,0.0,0.138,-0.07550107641594896,0.0,1.8734997052310973,0.4,-0.4,254.00000000000006,255.00000000000006
0.21000000000000005,0.01,0.0,0.138,-0.07516805482427268,0.0,1.9791798977862527,0.4,-0.4,254.00000000000006,254.00000000000006
0.22000000000000006,0.01,0.0,0.138,-0.07482729888683587,0.0,2.0860353783050414,0.4,-0.4,254.00000000000006,254.00000000000006
0.23000000000000007,0.01,0.0,0.138,-0.07447897667616006,0.0,2.1940660512173054,0.4,-0.4,255.00000000000006,254.00000000000006
0.24000000000000007,0.01,0.0,0.138,-0.07412325261243814,0.0,2.3032707292027226,0.4,-0.4,254.00000000000006,254.00000000000006
0.25000000000000006,0.01,0.0,0.138,-0.07376028754290193,0.0,2.413647203941764,0.4,-0.4,254.00000000000006,254.00000000000006
0.26000000000000006,0.01,0.0,0.138,-0.07339023881946496,0.0,2.5251923133014316,0.4,-0.4,254.00000000000006,254.00000000000006
0.2700000000000001,0.01,0.0,0.138,-0.07301326037467817,0.0,2.6379020051290354,0.4,-0.4,255.00000000000006,254.00000000000006
0.2800000000000001,0.01,0.0,0.138,-0.07262950279603493,0.0,2.7517713978108986,0.4,-0.4,254.00000000000006,254.00000000000006
0.2900000000000001,0.01,0.0,0.138,-0.0722391133986613,0.0,2.8667948377328685,0.4,-0.4,254.00000000000006,254.00000000000006
0.3000000000000001,0.01,0.0,0.138,-0.0718422362964269,0.0,2.982965953814073,0.4,-0.4,254.00000000000006,254.00000000000006
0.3100000000000001,0.01,0.0,0.138,-0.07143901247151024,0.0,3.100277709216698,0.4,-0.4,255.00000000000006,254.00000000000006
0.3200000000000001,0.01,0.0,0.138,-0.07102957984245256,0.0,3.218722450385485,0.4,-0.4,254.00000000000006,255.00000000000006
0.3300000000000001,0.01,0.0,0.138,-0.07061407333073265,0.0,3.3382919535383735,0.4,-0.4,254.00000000000006,254.00000000000006
0.34000000000000014,0.01,0.0,0.138,-0.07019262492589509,0.0,3.4589774687174213,0.4,-0.4,255.00000000000006,254.00000000000006
0.35000000000000014,0.01,0.0,0.138,-0.06976536374926312,0.0,3.5807697615286997,0.4,-0.4,254.00000000000006,255.00000000000006
0.36000000000000015,0.01,0.0,0.138,-0.06933241611626699,0.0,3.7036591526675693,0.4,-0.4,255.00000000000006,254.00000000000006
0.37000000000000016,0.01,0.0,0.138,-0.06889390559741793,0.0,3.82763555533802,0.4,-0.4,254.00000000000006,254.00000000000006
0.38000000000000017,0.01,0.0,0.138,-0.06844995307795705,0.0,3.9526885106724876,0.4,-0.4,254.00000000000006,254.00000000000006
0.3900000000000002,0.01,0.0,0.138,-0.06800067681620812,0.0,4.0788072212280895,0.4,-0.4,254.00000000000006,255.00000000000006
0.4000000000000002,0.01,0.0,0.138,-0.06754619250066221,0.0,4.205980582678876,0.4,-0.4,254.00000000000006,254.00000000000006
0.4100000000000002,0.01,0.0,0.138,-0.06708661330582183,0.0,4.334197213751395,0.4,-0.4,254.00000000000006,254.00000000000006
0.4200000000000002,0.01,0.0,0.138,-0.06662204994683166,0.0,4.463445484537715,0.4,-0.4,254.00000000000006,254.00000000000006
0.4300000000000002,0.01,0.0,0.138,-0.06615261073292202,0.0,4.593713543205467,0.4,-0.4,254.00000000000006,254.00000000000006
0.4400000000000002,0.01,0.0,0.138,-0.065678401619691,0.0,4.724989341232231,0.4,-0.4,254.00000000000006,254.00000000000006
0.45000000000000023,0.01,0.0,0.138,-0.06519952626025048,0.0,4.857260657206552,0.4,-0.4,255.00000000000006,254.00000000000006
0.46000000000000024,0.01,0.0,0.138,-0.06471608605526066,0.0,4.990515119269276,0.4,-0.4,255.00000000000006,255.00000000000006
0.47000000000000025,0.01,0.0,0.138,-0.06422818020187743,0.0,5.124740226272934,0.4,-0.4,255.00000000000006,255.00000000000006
0.48000000000000026,0.01,0.0,0.138,-0.06373590574163586,0.0,5.259923367702868,0.4,-0.4,255.00000000000006,254.00000000000006
0.49000000000000027,0.01,0.0,0.138,-0.06323935760729343,0.0,5.39605184243328,0.4,-0.4,254.00000000000006,255.00000000000006
0.5000000000000002,0.01,0.0,0.138,-0.06273862866865511,0.0,5.5331128763764355,0.4,-0.4,254.00000000000006,254.00000000000006
0.5100000000000002,0.01,0.0,0.138,-0.0622338097774027,0.0,5.67109363906502,0.4,-0.4,254.00000000000006,255.00000000000006
0.5200000000000002,0.01,0.0,0.138,-0.06172498981095002,0.0,5.809981259236338,0.4,-0.4,254.00000000000006,255.00000000000006
0.5300000000000002,0.01,0.0,0.138,-0.06121225571534507,0.0,5.949762839461528,0.4,-0.4,254.00000000000006,254.00000000000006
0.5400000000000003,0.01,0.0,0.138,-0.06069569254723989,0.0,6.090425469856655,0.4,-0.4,255.00000000000006,255.00000000000006
0.5500000000000003,0.01,0.0,0.138,-0.06017538351494843,0.0,6.231956240942509,0.4,-0.4,254.00000000000006,255.00000000000006
0.5600000000000003,0.01,0.0,0.138,-0.059651410018612155,0.0,6.3743422556785845,0.4,-0.4,254.00000000000006,254.00000000000006
0.5700000000000003,0.01,0.0,0.138,-0.05912385168949287,0.0,6.517570640714439,0.4,-0.4,255.00000000000006,254.00000000000006
0.5800000000000003,0.01,0.0,0.138,-0.05859278642841162,0.0,6.661628556906635,0.4,-0.4,254.00000000000006,254.00000000000006
0.5900000000000003,0.01,0.0,0.138,-0.05805829044335235,0.0,6.8065032091335524,0.4,-0.4,254.00000000000006,255.00000000000006
0.6000000000000003,0.01,0.0,0.138,-0.05752043828624845,0.0,6.952181855431718,0.4,-0.4,254.00000000000006,254.00000000000006
0.6100000000000003,0.01,0.0,0.138,-0.0569793028889697,0.0,7.098651815523226,0.4,-0.4,254.00000000000006,254.00000000000006
0.6200000000000003,0.01,0.0,0.138,-0.0564349555985275,0.0,7.2459004787097,0.4,-0.4,254.00000000000006,254.00000000000006
0.6300000000000003,0.01,0.0,0.138,-0.0558874662115148,0.0,7.39391531122692,0.4,-0.4,255.00000000000006,254.00000000000006
0.6400000000000003,0.01,0.0,0.138,-0.05533690300779778,0.0,7.542683863043749,0.4,-0.4,254.00000000000006,254.00000000000006
0.6500000000000004,0.01,0.0,0.138,-0.054783332783475316,0.0,7.6921937741485635,0.4,-0.4,254.00000000000006,254.00000000000006
0.6600000000000004,0.01,0.0,0.138,-0.05422682088312225,0.0,7.842432780354102,0.4,-0.4,254.00000000000006,254.00000000000006
0.6700000000000004,0.01,0.0,0.138,-0.053667431231332004,0.0,7.993388718648475,0.4,-0.4,254.00000000000006,254.00000000000006
0.6800000000000004,0.01,0.0,0.138,-0.05310522636357365,0.0,8.145049532095072,0.4,-0.4,254.00000000000006,254.00000000000006
0.6900000000000004,0.01,0.0,0.138,-0.05254026745637863,0.0,8.297403274339104,0.4,-0.4,255.00000000000006,254.00000000000006
0.7000000000000004,0.01,0.0,0.138,-0.05197261435687128,0.0,8.450438113704422,0.4,-0.4,254.00000000000006,254.00000000000006
0.7100000000000004,0.01,0.0,0.138,-0.051402325611657806,0.0,8.604142336939276,0.4,-0.4,254.00000000000006,254.00000000000006
0.7200000000000004,0.01,0.0,0.138,-0.05082945849508737,0.0,8.758504352600994,0.4,-0.4,254.00000000000006,254.00000000000006
0.7300000000000004,0.01,0.0,0.138,-0.05025406903689909,0.0,8.913512694119163,0.4,-0.4,254.00000000000006,254.00000000000006
