time,step-size,{bodyFMU}.body.robot_theta,{bodyFMU}.body.robot_x,{bodyFMU}.body.robot_y,{bodyFMU}.body.robot_z,{bodyFMU}.body.total_energy_used,{controllerFMU}.controller.servoLeftVal,{controllerFMU}.controller.servoRightVal,{sensorFMU}.sensor1.lf_1_sensor_reading,{sensorFMU}.sensor2.lf_1_sensor_reading
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,0.0
0.01,0.01,-0.524,0.156,-0.33,0.0,0.08000000000000002,1.0,-1.0,143.00000000000003,144.00000000000003
0.02,0.01,-0.524,0.1560591641469513,-0.3298976195779563,0.0,0.128,1.0,-1.0,1.0000000000000002,206.00000000000006
0.03,0.01,-0.524,0.15610630285552715,-0.3298160485399667,0.0,0.128,0.8,0.0,1.0000000000000002,233.00000000000006
0.04,0.01,-0.524,0.15611572076962504,-0.32979975133853984,0.0,0.128,0.8,0.0,1.0000000000000002,245.00000000000006
0.05,0.01,-0.524,0.1561175236891748,-0.3297966314817697,0.0,0.128,0.8,0.0,1.0000000000000002,251.00000000000006
0.060000000000000005,0.01,-0.524,0.15611786850421389,-0.3297960347976113,0.0,0.128,0.8,0.0,1.0000000000000002,253.00000000000006
0.07,0.01,-0.524,0.15611793444994798,-0.32979592068201197,0.0,0.128,0.8,0.0,1.0000000000000002,254.00000000000006
0.08,0.01,-0.524,0.1561179470620363,-0.3297958988574613,0.0,0.128,0.8,0.0,1.0000000000000002,254.00000000000006
0.09,0.01,-0.524,0.1561179494740918,-0.32979589468352705,0.0,0.128,0.8,0.0,0.0,254.00000000000006
0.09999999999999999,0.01,-0.524,0.15611794993539618,-0.32979589388526426,0.0,0.128,0.8,0.0,1.0000000000000002,255.00000000000006
0.10999999999999999,0.01,-0.524,0.15611795002362042,-0.3297958937325969,0.0,0.128,0.8,0.0,1.0000000000000002,254.00000000000006
0.11999999999999998,0.01,-0.524,0.15611795004049325,-0.32979589370339935,0.0,0.128,0.8,0.0,1.0000000000000002,254.00000000000006
0.12999999999999998,0.01,-0.524,0.15611795004372017,-0.3297958936978153,0.0,0.128,0.8,0.0,1.0000000000000002,255.00000000000006
0.13999999999999999,0.01,-0.524,0.15611795004433732,-0.3297958936967474,0.0,0.128,0.8,0.0,0.0,254.00000000000006
0.15,0.01,-0.524,0.15611795004445533,-0.32979589369654316,0.0,0.128,0.8,0.0,1.0000000000000002,255.00000000000006
0.16,0.01,-0.524,0.15611795004447793,-0.3297958936965041,0.0,0.128,0.8,0.0,1.0000000000000002,255.00000000000006
0.17,0.01,-0.524,0.15611795004448223,-0.3297958936964966,0.0,0.128,0.8,0.0,0.0,254.00000000000006
0.18000000000000002,0.01,-0.524,0.15611795004448306,-0.3297958936964952,0.0,0.128,0.8,0.0,1.0000000000000002,255.00000000000006
0.19000000000000003,0.01,-0.524,0.15611795004448323,-0.3297958936964949,0.0,0.128,0.8,0.0,0.0,255.00000000000006
0.20000000000000004,0.01,-0.524,0.15611795004448326,-0.32979589369649487,0.0,0.128,0.8,0.0,1.0000000000000002,254.00000000000006
0.21000000000000005,0.01,-0.524,0.15611795004448326,-0.32979589369649487,0.0,0.128,0.8,0.0,1.0000000000000002,254.00000000000006
0.22000000000000006,0.01,-0.524,0.15611795004448326,-0.32979589369649487,0.0,0.128,0.8,0.0,1.0000000000000002,254.00000000000006
0.23000000000000007,0.01,-0.524,0.15611795004448326,-0.32979589369649487,0.0,0.128,0.8,0.0,1.0000000000000002,254.00000000000006
0.24000000000000007,0.01,-0.524,0.15611795004448326,-0.32979589369649487,0.0,0.128,0.8,0.0,1.0000000000000002,254.00000000000006
0.25000000000000006,0.01,-0.524,0.15611795004448326,-0.32979589369649487,0.0,0.128,0.8,0.0,1.0000000000000002,254.00000000000006
0.26000000000000006,0.01,-0.524,0.15611795004448326,-0.32979589369649487,0.0,0.128,0.8,0.0,1.0000000000000002,254.00000000000006
0.2700000000000001,0.01,-0.524,0.15611795004448326,-0.32979589369649487,0.0,0.128,0.8,0.0,1.0000000000000002,254.00000000000006
0.2800000000000001,0.01,-0.524,0.15611795004448326,-0.32979589369649487,0.0,0.128,0.8,0.0,1.0000000000000002,254.00000000000006
0.2900000000000001,0.01,-0.524,0.15611795004448326,-0.32979589369649487,0.0,0.128,0.8,0.0,0.0,254.00000000000006
0.3000000000000001,0.01,-0.524,0.15611795004448326,-0.32979589369649487,0.0,0.128,0.8,0.0,0.0,254.00000000000006
0.3100000000000001,0.01,-0.524,0.15611795004448326,-0.32979589369649487,0.0,0.128,0.8,0.0,1.0000000000000002,255.00000000000006
0.3200000000000001,0.01,-0.524,0.15611795004448326,-0.32979589369649487,0.0,0.128,0.8,0.0,0.0,254.00000000000006
0.3300000000000001,0.01,-0.524,0.15611795004448326,-0.32979589369649487,0.0,0.128,0.8,0.0,0.0,254.00000000000006
